index,SongID,Artist,Title,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_explicit,spotify_track_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,spotify_track_popularity,url,Week Position,Instance,Previous Week Position,Peak Position,Weeks on Chart,GDP,rank_gain/loss,recession,SongID,Artist,Title,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_explicit,spotify_track_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,spotify_track_popularity,url,Week Position,Instance,Previous Week Position,Peak Position,Weeks on Chart,GDP,rank_gain/loss,recession
575,I Don't Have The HeartJames Ingram,James Ingram,I Don't Have The Heart,"'adult standards', 'quiet storm', 'soft rock', 'urban contemporary'",5In7xBveNACCRX2uWNoPuW,https://p.scdn.co/mp3-preview/6e919ec37b43b402ddfe685fc855fb74e499bbca?cid=b8d3901151d34489a160e3cf0ab1fa94,253506.0,0.0,It's Real,0.487,0.423,2.0,-8.181,1.0,0.0243,0.658,0.0,0.109,0.334,88.883,4.0,58.0,http://www.billboard.com/charts/hot-100/1990-10-20,1.0,1.0,3.0,1.0,12.0,9318.876,2.0,0,Afro PuffsThe Lady Of Rage,The Lady Of Rage,Afro Puffs,"'g funk', 'gangster rap'",287tdUcso07UAu5jxXB2BQ,https://p.scdn.co/mp3-preview/bf1a1f158357a222f61489af8dfc81d74948145b?cid=b8d3901151d34489a160e3cf0ab1fa94,288333.0,1.0,Above The Rim,0.799,0.876,10.0,-3.661,0.0,0.242,0.0424,1.08e-06,0.308,0.525,91.35,4.0,50.0,http://www.billboard.com/charts/hot-100/1994-10-08,83.0,1.0,67.0,57.0,9.0,10512.962,-16.0,0
576,I Don't Have The HeartJames Ingram,James Ingram,I Don't Have The Heart,"'adult standards', 'quiet storm', 'soft rock', 'urban contemporary'",5In7xBveNACCRX2uWNoPuW,https://p.scdn.co/mp3-preview/6e919ec37b43b402ddfe685fc855fb74e499bbca?cid=b8d3901151d34489a160e3cf0ab1fa94,253506.0,0.0,It's Real,0.487,0.423,2.0,-8.181,1.0,0.0243,0.658,0.0,0.109,0.334,88.883,4.0,58.0,http://www.billboard.com/charts/hot-100/1990-11-17,9.0,1.0,5.0,1.0,16.0,9318.876,-4.0,0,Afro PuffsThe Lady Of Rage,The Lady Of Rage,Afro Puffs,"'g funk', 'gangster rap'",287tdUcso07UAu5jxXB2BQ,https://p.scdn.co/mp3-preview/bf1a1f158357a222f61489af8dfc81d74948145b?cid=b8d3901151d34489a160e3cf0ab1fa94,288333.0,1.0,Above The Rim,0.799,0.876,10.0,-3.661,0.0,0.242,0.0424,1.08e-06,0.308,0.525,91.35,4.0,50.0,http://www.billboard.com/charts/hot-100/1994-10-15,85.0,1.0,83.0,57.0,10.0,10512.962,-2.0,0
577,I Don't Have The HeartJames Ingram,James Ingram,I Don't Have The Heart,"'adult standards', 'quiet storm', 'soft rock', 'urban contemporary'",5In7xBveNACCRX2uWNoPuW,https://p.scdn.co/mp3-preview/6e919ec37b43b402ddfe685fc855fb74e499bbca?cid=b8d3901151d34489a160e3cf0ab1fa94,253506.0,0.0,It's Real,0.487,0.423,2.0,-8.181,1.0,0.0243,0.658,0.0,0.109,0.334,88.883,4.0,58.0,http://www.billboard.com/charts/hot-100/1990-10-13,3.0,1.0,5.0,3.0,11.0,9318.876,2.0,0,Afro PuffsThe Lady Of Rage,The Lady Of Rage,Afro Puffs,"'g funk', 'gangster rap'",287tdUcso07UAu5jxXB2BQ,https://p.scdn.co/mp3-preview/bf1a1f158357a222f61489af8dfc81d74948145b?cid=b8d3901151d34489a160e3cf0ab1fa94,288333.0,1.0,Above The Rim,0.799,0.876,10.0,-3.661,0.0,0.242,0.0424,1.08e-06,0.308,0.525,91.35,4.0,50.0,http://www.billboard.com/charts/hot-100/1994-09-17,66.0,1.0,61.0,57.0,6.0,10393.898,-5.0,0
578,I Don't Have The HeartJames Ingram,James Ingram,I Don't Have The Heart,"'adult standards', 'quiet storm', 'soft rock', 'urban contemporary'",5In7xBveNACCRX2uWNoPuW,https://p.scdn.co/mp3-preview/6e919ec37b43b402ddfe685fc855fb74e499bbca?cid=b8d3901151d34489a160e3cf0ab1fa94,253506.0,0.0,It's Real,0.487,0.423,2.0,-8.181,1.0,0.0243,0.658,0.0,0.109,0.334,88.883,4.0,58.0,http://www.billboard.com/charts/hot-100/1991-01-12,80.0,1.0,76.0,1.0,24.0,9275.276,-4.0,1,Afro PuffsThe Lady Of Rage,The Lady Of Rage,Afro Puffs,"'g funk', 'gangster rap'",287tdUcso07UAu5jxXB2BQ,https://p.scdn.co/mp3-preview/bf1a1f158357a222f61489af8dfc81d74948145b?cid=b8d3901151d34489a160e3cf0ab1fa94,288333.0,1.0,Above The Rim,0.799,0.876,10.0,-3.661,0.0,0.242,0.0424,1.08e-06,0.308,0.525,91.35,4.0,50.0,http://www.billboard.com/charts/hot-100/1994-09-24,59.0,1.0,66.0,57.0,7.0,10393.898,7.0,0
579,I Don't Have The HeartJames Ingram,James Ingram,I Don't Have The Heart,"'adult standards', 'quiet storm', 'soft rock', 'urban contemporary'",5In7xBveNACCRX2uWNoPuW,https://p.scdn.co/mp3-preview/6e919ec37b43b402ddfe685fc855fb74e499bbca?cid=b8d3901151d34489a160e3cf0ab1fa94,253506.0,0.0,It's Real,0.487,0.423,2.0,-8.181,1.0,0.0243,0.658,0.0,0.109,0.334,88.883,4.0,58.0,http://www.billboard.com/charts/hot-100/1991-01-19,91.0,1.0,80.0,1.0,25.0,9275.276,-11.0,1,Afro PuffsThe Lady Of Rage,The Lady Of Rage,Afro Puffs,"'g funk', 'gangster rap'",287tdUcso07UAu5jxXB2BQ,https://p.scdn.co/mp3-preview/bf1a1f158357a222f61489af8dfc81d74948145b?cid=b8d3901151d34489a160e3cf0ab1fa94,288333.0,1.0,Above The Rim,0.799,0.876,10.0,-3.661,0.0,0.242,0.0424,1.08e-06,0.308,0.525,91.35,4.0,50.0,http://www.billboard.com/charts/hot-100/1994-10-22,98.0,1.0,85.0,57.0,11.0,10512.962,-13.0,0
580,I Don't Have The HeartJames Ingram,James Ingram,I Don't Have The Heart,"'adult standards', 'quiet storm', 'soft rock', 'urban contemporary'",5In7xBveNACCRX2uWNoPuW,https://p.scdn.co/mp3-preview/6e919ec37b43b402ddfe685fc855fb74e499bbca?cid=b8d3901151d34489a160e3cf0ab1fa94,253506.0,0.0,It's Real,0.487,0.423,2.0,-8.181,1.0,0.0243,0.658,0.0,0.109,0.334,88.883,4.0,58.0,http://www.billboard.com/charts/hot-100/1991-01-26,99.0,1.0,91.0,1.0,26.0,9275.276,-8.0,1,"After 12, Before 6Sam Salter",Sam Salter,"After 12, Before 6","'new jack swing', 'r&b'",4Sv6Wz0s7RGTVWvLUy0MC2,https://p.scdn.co/mp3-preview/d84a9d57f8f081efa169e1417e182c94378306f5?cid=b8d3901151d34489a160e3cf0ab1fa94,267160.0,0.0,It's On Tonight,0.783,0.36,4.0,-4.605,0.0,0.0314,0.00184,0.0,0.0512,0.421,118.04,4.0,28.0,http://www.billboard.com/charts/hot-100/1997-10-11,59.0,1.0,54.0,51.0,8.0,11722.722,-5.0,0
581,I Don't Have The HeartJames Ingram,James Ingram,I Don't Have The Heart,"'adult standards', 'quiet storm', 'soft rock', 'urban contemporary'",5In7xBveNACCRX2uWNoPuW,https://p.scdn.co/mp3-preview/6e919ec37b43b402ddfe685fc855fb74e499bbca?cid=b8d3901151d34489a160e3cf0ab1fa94,253506.0,0.0,It's Real,0.487,0.423,2.0,-8.181,1.0,0.0243,0.658,0.0,0.109,0.334,88.883,4.0,58.0,http://www.billboard.com/charts/hot-100/1990-12-08,31.0,1.0,24.0,1.0,19.0,9318.876,-7.0,0,"After 12, Before 6Sam Salter",Sam Salter,"After 12, Before 6","'new jack swing', 'r&b'",4Sv6Wz0s7RGTVWvLUy0MC2,https://p.scdn.co/mp3-preview/d84a9d57f8f081efa169e1417e182c94378306f5?cid=b8d3901151d34489a160e3cf0ab1fa94,267160.0,0.0,It's On Tonight,0.783,0.36,4.0,-4.605,0.0,0.0314,0.00184,0.0,0.0512,0.421,118.04,4.0,28.0,http://www.billboard.com/charts/hot-100/1997-08-30,56.0,1.0,67.0,56.0,2.0,11622.911,11.0,0
582,I Don't Have The HeartJames Ingram,James Ingram,I Don't Have The Heart,"'adult standards', 'quiet storm', 'soft rock', 'urban contemporary'",5In7xBveNACCRX2uWNoPuW,https://p.scdn.co/mp3-preview/6e919ec37b43b402ddfe685fc855fb74e499bbca?cid=b8d3901151d34489a160e3cf0ab1fa94,253506.0,0.0,It's Real,0.487,0.423,2.0,-8.181,1.0,0.0243,0.658,0.0,0.109,0.334,88.883,4.0,58.0,http://www.billboard.com/charts/hot-100/1990-11-03,5.0,1.0,2.0,1.0,14.0,9318.876,-3.0,0,"After 12, Before 6Sam Salter",Sam Salter,"After 12, Before 6","'new jack swing', 'r&b'",4Sv6Wz0s7RGTVWvLUy0MC2,https://p.scdn.co/mp3-preview/d84a9d57f8f081efa169e1417e182c94378306f5?cid=b8d3901151d34489a160e3cf0ab1fa94,267160.0,0.0,It's On Tonight,0.783,0.36,4.0,-4.605,0.0,0.0314,0.00184,0.0,0.0512,0.421,118.04,4.0,28.0,http://www.billboard.com/charts/hot-100/1997-09-06,53.0,1.0,56.0,53.0,3.0,11622.911,3.0,0
583,I Don't Have The HeartJames Ingram,James Ingram,I Don't Have The Heart,"'adult standards', 'quiet storm', 'soft rock', 'urban contemporary'",5In7xBveNACCRX2uWNoPuW,https://p.scdn.co/mp3-preview/6e919ec37b43b402ddfe685fc855fb74e499bbca?cid=b8d3901151d34489a160e3cf0ab1fa94,253506.0,0.0,It's Real,0.487,0.423,2.0,-8.181,1.0,0.0243,0.658,0.0,0.109,0.334,88.883,4.0,58.0,http://www.billboard.com/charts/hot-100/1990-11-10,5.0,1.0,5.0,1.0,15.0,9318.876,0.0,0,"After 12, Before 6Sam Salter",Sam Salter,"After 12, Before 6","'new jack swing', 'r&b'",4Sv6Wz0s7RGTVWvLUy0MC2,https://p.scdn.co/mp3-preview/d84a9d57f8f081efa169e1417e182c94378306f5?cid=b8d3901151d34489a160e3cf0ab1fa94,267160.0,0.0,It's On Tonight,0.783,0.36,4.0,-4.605,0.0,0.0314,0.00184,0.0,0.0512,0.421,118.04,4.0,28.0,http://www.billboard.com/charts/hot-100/1997-10-18,58.0,1.0,59.0,51.0,9.0,11722.722,1.0,0
584,I Don't Have The HeartJames Ingram,James Ingram,I Don't Have The Heart,"'adult standards', 'quiet storm', 'soft rock', 'urban contemporary'",5In7xBveNACCRX2uWNoPuW,https://p.scdn.co/mp3-preview/6e919ec37b43b402ddfe685fc855fb74e499bbca?cid=b8d3901151d34489a160e3cf0ab1fa94,253506.0,0.0,It's Real,0.487,0.423,2.0,-8.181,1.0,0.0243,0.658,0.0,0.109,0.334,88.883,4.0,58.0,http://www.billboard.com/charts/hot-100/1990-12-15,40.0,1.0,31.0,1.0,20.0,9318.876,-9.0,0,"After 12, Before 6Sam Salter",Sam Salter,"After 12, Before 6","'new jack swing', 'r&b'",4Sv6Wz0s7RGTVWvLUy0MC2,https://p.scdn.co/mp3-preview/d84a9d57f8f081efa169e1417e182c94378306f5?cid=b8d3901151d34489a160e3cf0ab1fa94,267160.0,0.0,It's On Tonight,0.783,0.36,4.0,-4.605,0.0,0.0314,0.00184,0.0,0.0512,0.421,118.04,4.0,28.0,http://www.billboard.com/charts/hot-100/1997-10-25,60.0,1.0,58.0,51.0,10.0,11722.722,-2.0,0
585,I Don't Have The HeartJames Ingram,James Ingram,I Don't Have The Heart,"'adult standards', 'quiet storm', 'soft rock', 'urban contemporary'",5In7xBveNACCRX2uWNoPuW,https://p.scdn.co/mp3-preview/6e919ec37b43b402ddfe685fc855fb74e499bbca?cid=b8d3901151d34489a160e3cf0ab1fa94,253506.0,0.0,It's Real,0.487,0.423,2.0,-8.181,1.0,0.0243,0.658,0.0,0.109,0.334,88.883,4.0,58.0,http://www.billboard.com/charts/hot-100/1990-12-22,59.0,1.0,40.0,1.0,21.0,9318.876,-19.0,0,"After 12, Before 6Sam Salter",Sam Salter,"After 12, Before 6","'new jack swing', 'r&b'",4Sv6Wz0s7RGTVWvLUy0MC2,https://p.scdn.co/mp3-preview/d84a9d57f8f081efa169e1417e182c94378306f5?cid=b8d3901151d34489a160e3cf0ab1fa94,267160.0,0.0,It's On Tonight,0.783,0.36,4.0,-4.605,0.0,0.0314,0.00184,0.0,0.0512,0.421,118.04,4.0,28.0,http://www.billboard.com/charts/hot-100/1997-09-20,51.0,1.0,51.0,51.0,5.0,11622.911,0.0,0
586,I Don't Have The HeartJames Ingram,James Ingram,I Don't Have The Heart,"'adult standards', 'quiet storm', 'soft rock', 'urban contemporary'",5In7xBveNACCRX2uWNoPuW,https://p.scdn.co/mp3-preview/6e919ec37b43b402ddfe685fc855fb74e499bbca?cid=b8d3901151d34489a160e3cf0ab1fa94,253506.0,0.0,It's Real,0.487,0.423,2.0,-8.181,1.0,0.0243,0.658,0.0,0.109,0.334,88.883,4.0,58.0,http://www.billboard.com/charts/hot-100/1990-12-29,59.0,1.0,59.0,1.0,22.0,9318.876,0.0,0,"After 12, Before 6Sam Salter",Sam Salter,"After 12, Before 6","'new jack swing', 'r&b'",4Sv6Wz0s7RGTVWvLUy0MC2,https://p.scdn.co/mp3-preview/d84a9d57f8f081efa169e1417e182c94378306f5?cid=b8d3901151d34489a160e3cf0ab1fa94,267160.0,0.0,It's On Tonight,0.783,0.36,4.0,-4.605,0.0,0.0314,0.00184,0.0,0.0512,0.421,118.04,4.0,28.0,http://www.billboard.com/charts/hot-100/1997-09-27,51.0,1.0,51.0,51.0,6.0,11622.911,0.0,0
587,I Don't Have The HeartJames Ingram,James Ingram,I Don't Have The Heart,"'adult standards', 'quiet storm', 'soft rock', 'urban contemporary'",5In7xBveNACCRX2uWNoPuW,https://p.scdn.co/mp3-preview/6e919ec37b43b402ddfe685fc855fb74e499bbca?cid=b8d3901151d34489a160e3cf0ab1fa94,253506.0,0.0,It's Real,0.487,0.423,2.0,-8.181,1.0,0.0243,0.658,0.0,0.109,0.334,88.883,4.0,58.0,http://www.billboard.com/charts/hot-100/1991-01-05,76.0,1.0,59.0,1.0,23.0,9275.276,-17.0,1,"After 12, Before 6Sam Salter",Sam Salter,"After 12, Before 6","'new jack swing', 'r&b'",4Sv6Wz0s7RGTVWvLUy0MC2,https://p.scdn.co/mp3-preview/d84a9d57f8f081efa169e1417e182c94378306f5?cid=b8d3901151d34489a160e3cf0ab1fa94,267160.0,0.0,It's On Tonight,0.783,0.36,4.0,-4.605,0.0,0.0314,0.00184,0.0,0.0512,0.421,118.04,4.0,28.0,http://www.billboard.com/charts/hot-100/1997-09-13,51.0,1.0,53.0,51.0,4.0,11622.911,2.0,0
588,I Don't Have The HeartJames Ingram,James Ingram,I Don't Have The Heart,"'adult standards', 'quiet storm', 'soft rock', 'urban contemporary'",5In7xBveNACCRX2uWNoPuW,https://p.scdn.co/mp3-preview/6e919ec37b43b402ddfe685fc855fb74e499bbca?cid=b8d3901151d34489a160e3cf0ab1fa94,253506.0,0.0,It's Real,0.487,0.423,2.0,-8.181,1.0,0.0243,0.658,0.0,0.109,0.334,88.883,4.0,58.0,http://www.billboard.com/charts/hot-100/1990-11-24,16.0,1.0,9.0,1.0,17.0,9318.876,-7.0,0,"After 12, Before 6Sam Salter",Sam Salter,"After 12, Before 6","'new jack swing', 'r&b'",4Sv6Wz0s7RGTVWvLUy0MC2,https://p.scdn.co/mp3-preview/d84a9d57f8f081efa169e1417e182c94378306f5?cid=b8d3901151d34489a160e3cf0ab1fa94,267160.0,0.0,It's On Tonight,0.783,0.36,4.0,-4.605,0.0,0.0314,0.00184,0.0,0.0512,0.421,118.04,4.0,28.0,http://www.billboard.com/charts/hot-100/1997-10-04,54.0,1.0,51.0,51.0,7.0,11722.722,-3.0,0
589,I Don't Have The HeartJames Ingram,James Ingram,I Don't Have The Heart,"'adult standards', 'quiet storm', 'soft rock', 'urban contemporary'",5In7xBveNACCRX2uWNoPuW,https://p.scdn.co/mp3-preview/6e919ec37b43b402ddfe685fc855fb74e499bbca?cid=b8d3901151d34489a160e3cf0ab1fa94,253506.0,0.0,It's Real,0.487,0.423,2.0,-8.181,1.0,0.0243,0.658,0.0,0.109,0.334,88.883,4.0,58.0,http://www.billboard.com/charts/hot-100/1990-12-01,24.0,1.0,16.0,1.0,18.0,9318.876,-8.0,0,"After 12, Before 6Sam Salter",Sam Salter,"After 12, Before 6","'new jack swing', 'r&b'",4Sv6Wz0s7RGTVWvLUy0MC2,https://p.scdn.co/mp3-preview/d84a9d57f8f081efa169e1417e182c94378306f5?cid=b8d3901151d34489a160e3cf0ab1fa94,267160.0,0.0,It's On Tonight,0.783,0.36,4.0,-4.605,0.0,0.0314,0.00184,0.0,0.0512,0.421,118.04,4.0,28.0,http://www.billboard.com/charts/hot-100/1997-11-01,67.0,1.0,60.0,51.0,11.0,11722.722,-7.0,0
590,I Don't Have The HeartJames Ingram,James Ingram,I Don't Have The Heart,"'adult standards', 'quiet storm', 'soft rock', 'urban contemporary'",5In7xBveNACCRX2uWNoPuW,https://p.scdn.co/mp3-preview/6e919ec37b43b402ddfe685fc855fb74e499bbca?cid=b8d3901151d34489a160e3cf0ab1fa94,253506.0,0.0,It's Real,0.487,0.423,2.0,-8.181,1.0,0.0243,0.658,0.0,0.109,0.334,88.883,4.0,58.0,http://www.billboard.com/charts/hot-100/1990-10-27,2.0,1.0,1.0,1.0,13.0,9318.876,-1.0,0,"After 12, Before 6Sam Salter",Sam Salter,"After 12, Before 6","'new jack swing', 'r&b'",4Sv6Wz0s7RGTVWvLUy0MC2,https://p.scdn.co/mp3-preview/d84a9d57f8f081efa169e1417e182c94378306f5?cid=b8d3901151d34489a160e3cf0ab1fa94,267160.0,0.0,It's On Tonight,0.783,0.36,4.0,-4.605,0.0,0.0314,0.00184,0.0,0.0512,0.421,118.04,4.0,28.0,http://www.billboard.com/charts/hot-100/1997-11-08,69.0,1.0,67.0,51.0,12.0,11722.722,-2.0,0
591,I Don't Know Anybody ElseBlack Box,Black Box,I Don't Know Anybody Else,"'diva house', 'eurodance', 'europop', 'hip house', 'italo house', 'new wave pop', 'vocal house'",5CcM19gH1zYf9NGt3qb7RM,https://p.scdn.co/mp3-preview/978d1354abc03a09ceef5186af58f1d8bd956ccd?cid=b8d3901151d34489a160e3cf0ab1fa94,273058.0,0.0,Dreamland,0.706,0.88,0.0,-7.063,1.0,0.0576,0.0787,0.00795,0.0501,0.947,120.127,4.0,41.0,http://www.billboard.com/charts/hot-100/1990-12-15,74.0,1.0,86.0,74.0,2.0,9318.876,12.0,0,"After 12, Before 6Sam Salter",Sam Salter,"After 12, Before 6","'new jack swing', 'r&b'",4Sv6Wz0s7RGTVWvLUy0MC2,https://p.scdn.co/mp3-preview/d84a9d57f8f081efa169e1417e182c94378306f5?cid=b8d3901151d34489a160e3cf0ab1fa94,267160.0,0.0,It's On Tonight,0.783,0.36,4.0,-4.605,0.0,0.0314,0.00184,0.0,0.0512,0.421,118.04,4.0,28.0,http://www.billboard.com/charts/hot-100/1997-11-15,74.0,1.0,69.0,51.0,13.0,11722.722,-5.0,0
592,I Don't Know Anybody ElseBlack Box,Black Box,I Don't Know Anybody Else,"'diva house', 'eurodance', 'europop', 'hip house', 'italo house', 'new wave pop', 'vocal house'",5CcM19gH1zYf9NGt3qb7RM,https://p.scdn.co/mp3-preview/978d1354abc03a09ceef5186af58f1d8bd956ccd?cid=b8d3901151d34489a160e3cf0ab1fa94,273058.0,0.0,Dreamland,0.706,0.88,0.0,-7.063,1.0,0.0576,0.0787,0.00795,0.0501,0.947,120.127,4.0,41.0,http://www.billboard.com/charts/hot-100/1990-12-29,68.0,1.0,68.0,68.0,4.0,9318.876,0.0,0,"After 12, Before 6Sam Salter",Sam Salter,"After 12, Before 6","'new jack swing', 'r&b'",4Sv6Wz0s7RGTVWvLUy0MC2,https://p.scdn.co/mp3-preview/d84a9d57f8f081efa169e1417e182c94378306f5?cid=b8d3901151d34489a160e3cf0ab1fa94,267160.0,0.0,It's On Tonight,0.783,0.36,4.0,-4.605,0.0,0.0314,0.00184,0.0,0.0512,0.421,118.04,4.0,28.0,http://www.billboard.com/charts/hot-100/1997-11-22,75.0,1.0,74.0,51.0,14.0,11722.722,-1.0,0
593,I Don't Know Anybody ElseBlack Box,Black Box,I Don't Know Anybody Else,"'diva house', 'eurodance', 'europop', 'hip house', 'italo house', 'new wave pop', 'vocal house'",5CcM19gH1zYf9NGt3qb7RM,https://p.scdn.co/mp3-preview/978d1354abc03a09ceef5186af58f1d8bd956ccd?cid=b8d3901151d34489a160e3cf0ab1fa94,273058.0,0.0,Dreamland,0.706,0.88,0.0,-7.063,1.0,0.0576,0.0787,0.00795,0.0501,0.947,120.127,4.0,41.0,http://www.billboard.com/charts/hot-100/1991-01-12,45.0,1.0,53.0,45.0,6.0,9275.276,8.0,1,"After 12, Before 6Sam Salter",Sam Salter,"After 12, Before 6","'new jack swing', 'r&b'",4Sv6Wz0s7RGTVWvLUy0MC2,https://p.scdn.co/mp3-preview/d84a9d57f8f081efa169e1417e182c94378306f5?cid=b8d3901151d34489a160e3cf0ab1fa94,267160.0,0.0,It's On Tonight,0.783,0.36,4.0,-4.605,0.0,0.0314,0.00184,0.0,0.0512,0.421,118.04,4.0,28.0,http://www.billboard.com/charts/hot-100/1997-11-29,83.0,1.0,75.0,51.0,15.0,11722.722,-8.0,0
594,I Don't Know Anybody ElseBlack Box,Black Box,I Don't Know Anybody Else,"'diva house', 'eurodance', 'europop', 'hip house', 'italo house', 'new wave pop', 'vocal house'",5CcM19gH1zYf9NGt3qb7RM,https://p.scdn.co/mp3-preview/978d1354abc03a09ceef5186af58f1d8bd956ccd?cid=b8d3901151d34489a160e3cf0ab1fa94,273058.0,0.0,Dreamland,0.706,0.88,0.0,-7.063,1.0,0.0576,0.0787,0.00795,0.0501,0.947,120.127,4.0,41.0,http://www.billboard.com/charts/hot-100/1990-12-22,68.0,1.0,74.0,68.0,3.0,9318.876,6.0,0,"After 12, Before 6Sam Salter",Sam Salter,"After 12, Before 6","'new jack swing', 'r&b'",4Sv6Wz0s7RGTVWvLUy0MC2,https://p.scdn.co/mp3-preview/d84a9d57f8f081efa169e1417e182c94378306f5?cid=b8d3901151d34489a160e3cf0ab1fa94,267160.0,0.0,It's On Tonight,0.783,0.36,4.0,-4.605,0.0,0.0314,0.00184,0.0,0.0512,0.421,118.04,4.0,28.0,http://www.billboard.com/charts/hot-100/1997-12-06,95.0,1.0,83.0,51.0,16.0,11722.722,-12.0,0
595,I Don't Know Anybody ElseBlack Box,Black Box,I Don't Know Anybody Else,"'diva house', 'eurodance', 'europop', 'hip house', 'italo house', 'new wave pop', 'vocal house'",5CcM19gH1zYf9NGt3qb7RM,https://p.scdn.co/mp3-preview/978d1354abc03a09ceef5186af58f1d8bd956ccd?cid=b8d3901151d34489a160e3cf0ab1fa94,273058.0,0.0,Dreamland,0.706,0.88,0.0,-7.063,1.0,0.0576,0.0787,0.00795,0.0501,0.947,120.127,4.0,41.0,http://www.billboard.com/charts/hot-100/1991-01-05,53.0,1.0,68.0,53.0,5.0,9275.276,15.0,1,After PartyKoffee Brown,Koffee Brown,After Party,"'neo soul', 'new jack swing', 'r&b', 'urban contemporary'",5cvMzT7kEvcxcdtcJz1vQY,https://p.scdn.co/mp3-preview/faccd08b3ef2fc935ee2599e8752cf41003d6791?cid=b8d3901151d34489a160e3cf0ab1fa94,214560.0,1.0,Mars/Venus,0.802,0.552,5.0,-4.796,0.0,0.0503,0.0492,1.7e-06,0.0224,0.601,105.481,4.0,53.0,http://www.billboard.com/charts/hot-100/2001-03-03,50.0,1.0,52.0,50.0,8.0,13219.251,2.0,0
596,I Don't Know Anybody ElseBlack Box,Black Box,I Don't Know Anybody Else,"'diva house', 'eurodance', 'europop', 'hip house', 'italo house', 'new wave pop', 'vocal house'",5CcM19gH1zYf9NGt3qb7RM,https://p.scdn.co/mp3-preview/978d1354abc03a09ceef5186af58f1d8bd956ccd?cid=b8d3901151d34489a160e3cf0ab1fa94,273058.0,0.0,Dreamland,0.706,0.88,0.0,-7.063,1.0,0.0576,0.0787,0.00795,0.0501,0.947,120.127,4.0,41.0,http://www.billboard.com/charts/hot-100/1991-01-26,27.0,1.0,35.0,27.0,8.0,9275.276,8.0,1,After PartyKoffee Brown,Koffee Brown,After Party,"'neo soul', 'new jack swing', 'r&b', 'urban contemporary'",5cvMzT7kEvcxcdtcJz1vQY,https://p.scdn.co/mp3-preview/faccd08b3ef2fc935ee2599e8752cf41003d6791?cid=b8d3901151d34489a160e3cf0ab1fa94,214560.0,1.0,Mars/Venus,0.802,0.552,5.0,-4.796,0.0,0.0503,0.0492,1.7e-06,0.0224,0.601,105.481,4.0,53.0,http://www.billboard.com/charts/hot-100/2001-01-20,87.0,1.0,98.0,87.0,2.0,13219.251,11.0,0
597,I Don't Know Anybody ElseBlack Box,Black Box,I Don't Know Anybody Else,"'diva house', 'eurodance', 'europop', 'hip house', 'italo house', 'new wave pop', 'vocal house'",5CcM19gH1zYf9NGt3qb7RM,https://p.scdn.co/mp3-preview/978d1354abc03a09ceef5186af58f1d8bd956ccd?cid=b8d3901151d34489a160e3cf0ab1fa94,273058.0,0.0,Dreamland,0.706,0.88,0.0,-7.063,1.0,0.0576,0.0787,0.00795,0.0501,0.947,120.127,4.0,41.0,http://www.billboard.com/charts/hot-100/1991-01-19,35.0,1.0,45.0,35.0,7.0,9275.276,10.0,1,After PartyKoffee Brown,Koffee Brown,After Party,"'neo soul', 'new jack swing', 'r&b', 'urban contemporary'",5cvMzT7kEvcxcdtcJz1vQY,https://p.scdn.co/mp3-preview/faccd08b3ef2fc935ee2599e8752cf41003d6791?cid=b8d3901151d34489a160e3cf0ab1fa94,214560.0,1.0,Mars/Venus,0.802,0.552,5.0,-4.796,0.0,0.0503,0.0492,1.7e-06,0.0224,0.601,105.481,4.0,53.0,http://www.billboard.com/charts/hot-100/2001-01-27,84.0,1.0,87.0,84.0,3.0,13219.251,3.0,0
598,I Don't Know Anybody ElseBlack Box,Black Box,I Don't Know Anybody Else,"'diva house', 'eurodance', 'europop', 'hip house', 'italo house', 'new wave pop', 'vocal house'",5CcM19gH1zYf9NGt3qb7RM,https://p.scdn.co/mp3-preview/978d1354abc03a09ceef5186af58f1d8bd956ccd?cid=b8d3901151d34489a160e3cf0ab1fa94,273058.0,0.0,Dreamland,0.706,0.88,0.0,-7.063,1.0,0.0576,0.0787,0.00795,0.0501,0.947,120.127,4.0,41.0,http://www.billboard.com/charts/hot-100/1991-02-16,42.0,1.0,24.0,23.0,11.0,9275.276,-18.0,1,After PartyKoffee Brown,Koffee Brown,After Party,"'neo soul', 'new jack swing', 'r&b', 'urban contemporary'",5cvMzT7kEvcxcdtcJz1vQY,https://p.scdn.co/mp3-preview/faccd08b3ef2fc935ee2599e8752cf41003d6791?cid=b8d3901151d34489a160e3cf0ab1fa94,214560.0,1.0,Mars/Venus,0.802,0.552,5.0,-4.796,0.0,0.0503,0.0492,1.7e-06,0.0224,0.601,105.481,4.0,53.0,http://www.billboard.com/charts/hot-100/2001-03-10,48.0,1.0,50.0,48.0,9.0,13219.251,2.0,0
