SongID,Artist,Title,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_explicit,spotify_track_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,spotify_track_popularity,url,WeekID,Week Position,Instance,Previous Week Position,Peak Position,Weeks on Chart,GDP,rank_gain/loss,recession
A Lover's HolidayChange,Change,A Lover's Holiday,"'disco', 'funk', 'jazz funk', 'minneapolis sound', 'post-disco', 'quiet storm'",7AzZ2sNganpJKdsumfvu81,https://p.scdn.co/mp3-preview/5ef9d6cbcdc4c6d5c3fd0eb390b14496ddb87e33?cid=b8d3901151d34489a160e3cf0ab1fa94,384813.0,0.0,Magical Night (Greatest Hits Special Price),0.921,0.607,11.0,-6.047,0.0,0.216,0.0287,0.0297,0.0837,0.799,116.335,4.0,38.0,http://www.billboard.com/charts/hot-100/1980-07-26,1980Q3,43.0,1.0,40.0,40.0,11.0,6693.082,-3.0,1
A Lover's HolidayChange,Change,A Lover's Holiday,"'disco', 'funk', 'jazz funk', 'minneapolis sound', 'post-disco', 'quiet storm'",7AzZ2sNganpJKdsumfvu81,https://p.scdn.co/mp3-preview/5ef9d6cbcdc4c6d5c3fd0eb390b14496ddb87e33?cid=b8d3901151d34489a160e3cf0ab1fa94,384813.0,0.0,Magical Night (Greatest Hits Special Price),0.921,0.607,11.0,-6.047,0.0,0.216,0.0287,0.0297,0.0837,0.799,116.335,4.0,38.0,http://www.billboard.com/charts/hot-100/1980-06-14,1980Q2,52.0,1.0,62.0,52.0,5.0,6701.046,10.0,0
A Lover's HolidayChange,Change,A Lover's Holiday,"'disco', 'funk', 'jazz funk', 'minneapolis sound', 'post-disco', 'quiet storm'",7AzZ2sNganpJKdsumfvu81,https://p.scdn.co/mp3-preview/5ef9d6cbcdc4c6d5c3fd0eb390b14496ddb87e33?cid=b8d3901151d34489a160e3cf0ab1fa94,384813.0,0.0,Magical Night (Greatest Hits Special Price),0.921,0.607,11.0,-6.047,0.0,0.216,0.0287,0.0297,0.0837,0.799,116.335,4.0,38.0,http://www.billboard.com/charts/hot-100/1980-06-07,1980Q2,62.0,1.0,70.0,62.0,4.0,6701.046,8.0,0
A Lover's HolidayChange,Change,A Lover's Holiday,"'disco', 'funk', 'jazz funk', 'minneapolis sound', 'post-disco', 'quiet storm'",7AzZ2sNganpJKdsumfvu81,https://p.scdn.co/mp3-preview/5ef9d6cbcdc4c6d5c3fd0eb390b14496ddb87e33?cid=b8d3901151d34489a160e3cf0ab1fa94,384813.0,0.0,Magical Night (Greatest Hits Special Price),0.921,0.607,11.0,-6.047,0.0,0.216,0.0287,0.0297,0.0837,0.799,116.335,4.0,38.0,http://www.billboard.com/charts/hot-100/1980-06-28,1980Q2,43.0,1.0,47.0,43.0,7.0,6701.046,4.0,0
A Lover's HolidayChange,Change,A Lover's Holiday,"'disco', 'funk', 'jazz funk', 'minneapolis sound', 'post-disco', 'quiet storm'",7AzZ2sNganpJKdsumfvu81,https://p.scdn.co/mp3-preview/5ef9d6cbcdc4c6d5c3fd0eb390b14496ddb87e33?cid=b8d3901151d34489a160e3cf0ab1fa94,384813.0,0.0,Magical Night (Greatest Hits Special Price),0.921,0.607,11.0,-6.047,0.0,0.216,0.0287,0.0297,0.0837,0.799,116.335,4.0,38.0,http://www.billboard.com/charts/hot-100/1980-06-21,1980Q2,47.0,1.0,52.0,47.0,6.0,6701.046,5.0,0
A Lover's HolidayChange,Change,A Lover's Holiday,"'disco', 'funk', 'jazz funk', 'minneapolis sound', 'post-disco', 'quiet storm'",7AzZ2sNganpJKdsumfvu81,https://p.scdn.co/mp3-preview/5ef9d6cbcdc4c6d5c3fd0eb390b14496ddb87e33?cid=b8d3901151d34489a160e3cf0ab1fa94,384813.0,0.0,Magical Night (Greatest Hits Special Price),0.921,0.607,11.0,-6.047,0.0,0.216,0.0287,0.0297,0.0837,0.799,116.335,4.0,38.0,http://www.billboard.com/charts/hot-100/1980-08-02,1980Q3,52.0,1.0,43.0,40.0,12.0,6693.082,-9.0,1
A Lover's HolidayChange,Change,A Lover's Holiday,"'disco', 'funk', 'jazz funk', 'minneapolis sound', 'post-disco', 'quiet storm'",7AzZ2sNganpJKdsumfvu81,https://p.scdn.co/mp3-preview/5ef9d6cbcdc4c6d5c3fd0eb390b14496ddb87e33?cid=b8d3901151d34489a160e3cf0ab1fa94,384813.0,0.0,Magical Night (Greatest Hits Special Price),0.921,0.607,11.0,-6.047,0.0,0.216,0.0287,0.0297,0.0837,0.799,116.335,4.0,38.0,http://www.billboard.com/charts/hot-100/1980-08-09,1980Q3,88.0,1.0,52.0,40.0,13.0,6693.082,-36.0,1
After YouDionne Warwick,Dionne Warwick,After You,"'adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz'",5Cxv11eVuzxA2uQGlEIitQ,https://p.scdn.co/mp3-preview/fe6959d48534d3fc03e95bb6428189832b1e640b?cid=b8d3901151d34489a160e3cf0ab1fa94,241440.0,0.0,Dionne (Expanded Edition),0.354,0.316,2.0,-9.798,1.0,0.0262,0.137,4.21e-05,0.111,0.215,65.833,4.0,23.0,http://www.billboard.com/charts/hot-100/1980-04-05,1980Q2,76.0,1.0,86.0,76.0,2.0,6701.046,10.0,0
After YouDionne Warwick,Dionne Warwick,After You,"'adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz'",5Cxv11eVuzxA2uQGlEIitQ,https://p.scdn.co/mp3-preview/fe6959d48534d3fc03e95bb6428189832b1e640b?cid=b8d3901151d34489a160e3cf0ab1fa94,241440.0,0.0,Dionne (Expanded Edition),0.354,0.316,2.0,-9.798,1.0,0.0262,0.137,4.21e-05,0.111,0.215,65.833,4.0,23.0,http://www.billboard.com/charts/hot-100/1980-04-12,1980Q2,67.0,1.0,76.0,67.0,3.0,6701.046,9.0,0
After YouDionne Warwick,Dionne Warwick,After You,"'adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz'",5Cxv11eVuzxA2uQGlEIitQ,https://p.scdn.co/mp3-preview/fe6959d48534d3fc03e95bb6428189832b1e640b?cid=b8d3901151d34489a160e3cf0ab1fa94,241440.0,0.0,Dionne (Expanded Edition),0.354,0.316,2.0,-9.798,1.0,0.0262,0.137,4.21e-05,0.111,0.215,65.833,4.0,23.0,http://www.billboard.com/charts/hot-100/1980-04-19,1980Q2,65.0,1.0,67.0,65.0,4.0,6701.046,2.0,0
After YouDionne Warwick,Dionne Warwick,After You,"'adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz'",5Cxv11eVuzxA2uQGlEIitQ,https://p.scdn.co/mp3-preview/fe6959d48534d3fc03e95bb6428189832b1e640b?cid=b8d3901151d34489a160e3cf0ab1fa94,241440.0,0.0,Dionne (Expanded Edition),0.354,0.316,2.0,-9.798,1.0,0.0262,0.137,4.21e-05,0.111,0.215,65.833,4.0,23.0,http://www.billboard.com/charts/hot-100/1980-04-26,1980Q2,65.0,1.0,65.0,65.0,5.0,6701.046,0.0,0
After YouDionne Warwick,Dionne Warwick,After You,"'adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz'",5Cxv11eVuzxA2uQGlEIitQ,https://p.scdn.co/mp3-preview/fe6959d48534d3fc03e95bb6428189832b1e640b?cid=b8d3901151d34489a160e3cf0ab1fa94,241440.0,0.0,Dionne (Expanded Edition),0.354,0.316,2.0,-9.798,1.0,0.0262,0.137,4.21e-05,0.111,0.215,65.833,4.0,23.0,http://www.billboard.com/charts/hot-100/1980-05-03,1980Q2,93.0,1.0,65.0,65.0,6.0,6701.046,-28.0,0
Alabama GetawayGrateful Dead,Grateful Dead,Alabama Getaway,"'classic rock', 'cosmic american', 'folk rock', 'jam band', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock'",5WVF1Ftv5oxspRac9km99R,https://p.scdn.co/mp3-preview/9d2c1f942a71280ef7391f2b16a4b0b97f69ff3d?cid=b8d3901151d34489a160e3cf0ab1fa94,216569.0,0.0,Go to Heaven,0.634,0.809,4.0,-10.025,0.0,0.0335,0.163,0.00199,0.309,0.927,77.256,4.0,47.0,http://www.billboard.com/charts/hot-100/1980-06-28,1980Q2,76.0,1.0,86.0,76.0,2.0,6701.046,10.0,0
Alabama GetawayGrateful Dead,Grateful Dead,Alabama Getaway,"'classic rock', 'cosmic american', 'folk rock', 'jam band', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock'",5WVF1Ftv5oxspRac9km99R,https://p.scdn.co/mp3-preview/9d2c1f942a71280ef7391f2b16a4b0b97f69ff3d?cid=b8d3901151d34489a160e3cf0ab1fa94,216569.0,0.0,Go to Heaven,0.634,0.809,4.0,-10.025,0.0,0.0335,0.163,0.00199,0.309,0.927,77.256,4.0,47.0,http://www.billboard.com/charts/hot-100/1980-07-05,1980Q3,76.0,1.0,76.0,76.0,3.0,6693.082,0.0,1
Alabama GetawayGrateful Dead,Grateful Dead,Alabama Getaway,"'classic rock', 'cosmic american', 'folk rock', 'jam band', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock'",5WVF1Ftv5oxspRac9km99R,https://p.scdn.co/mp3-preview/9d2c1f942a71280ef7391f2b16a4b0b97f69ff3d?cid=b8d3901151d34489a160e3cf0ab1fa94,216569.0,0.0,Go to Heaven,0.634,0.809,4.0,-10.025,0.0,0.0335,0.163,0.00199,0.309,0.927,77.256,4.0,47.0,http://www.billboard.com/charts/hot-100/1980-07-12,1980Q3,72.0,1.0,76.0,72.0,4.0,6693.082,4.0,1
Alabama GetawayGrateful Dead,Grateful Dead,Alabama Getaway,"'classic rock', 'cosmic american', 'folk rock', 'jam band', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock'",5WVF1Ftv5oxspRac9km99R,https://p.scdn.co/mp3-preview/9d2c1f942a71280ef7391f2b16a4b0b97f69ff3d?cid=b8d3901151d34489a160e3cf0ab1fa94,216569.0,0.0,Go to Heaven,0.634,0.809,4.0,-10.025,0.0,0.0335,0.163,0.00199,0.309,0.927,77.256,4.0,47.0,http://www.billboard.com/charts/hot-100/1980-07-19,1980Q3,68.0,1.0,72.0,68.0,5.0,6693.082,4.0,1
Alabama GetawayGrateful Dead,Grateful Dead,Alabama Getaway,"'classic rock', 'cosmic american', 'folk rock', 'jam band', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock'",5WVF1Ftv5oxspRac9km99R,https://p.scdn.co/mp3-preview/9d2c1f942a71280ef7391f2b16a4b0b97f69ff3d?cid=b8d3901151d34489a160e3cf0ab1fa94,216569.0,0.0,Go to Heaven,0.634,0.809,4.0,-10.025,0.0,0.0335,0.163,0.00199,0.309,0.927,77.256,4.0,47.0,http://www.billboard.com/charts/hot-100/1980-07-26,1980Q3,94.0,1.0,68.0,68.0,6.0,6693.082,-26.0,1
All Out Of LoveAir Supply,Air Supply,All Out Of Love,"'adult standards', 'mellow gold', 'soft rock'",7dQC53NiYOY9gKg3Qsu2Bs,https://p.scdn.co/mp3-preview/2b445e08a12b12e57a624b6a7d7ec6658112b90d?cid=b8d3901151d34489a160e3cf0ab1fa94,243000.0,0.0,Lost in Love,0.512,0.262,0.0,-16.875,1.0,0.0276,0.313,5.51e-06,0.456,0.357,108.381,4.0,68.0,http://www.billboard.com/charts/hot-100/1980-08-02,1980Q3,31.0,1.0,37.0,31.0,8.0,6693.082,6.0,1
All Out Of LoveAir Supply,Air Supply,All Out Of Love,"'adult standards', 'mellow gold', 'soft rock'",7dQC53NiYOY9gKg3Qsu2Bs,https://p.scdn.co/mp3-preview/2b445e08a12b12e57a624b6a7d7ec6658112b90d?cid=b8d3901151d34489a160e3cf0ab1fa94,243000.0,0.0,Lost in Love,0.512,0.262,0.0,-16.875,1.0,0.0276,0.313,5.51e-06,0.456,0.357,108.381,4.0,68.0,http://www.billboard.com/charts/hot-100/1980-06-21,1980Q2,61.0,1.0,71.0,61.0,2.0,6701.046,10.0,0
All Out Of LoveAir Supply,Air Supply,All Out Of Love,"'adult standards', 'mellow gold', 'soft rock'",7dQC53NiYOY9gKg3Qsu2Bs,https://p.scdn.co/mp3-preview/2b445e08a12b12e57a624b6a7d7ec6658112b90d?cid=b8d3901151d34489a160e3cf0ab1fa94,243000.0,0.0,Lost in Love,0.512,0.262,0.0,-16.875,1.0,0.0276,0.313,5.51e-06,0.456,0.357,108.381,4.0,68.0,http://www.billboard.com/charts/hot-100/1980-06-28,1980Q2,54.0,1.0,61.0,54.0,3.0,6701.046,7.0,0
All Out Of LoveAir Supply,Air Supply,All Out Of Love,"'adult standards', 'mellow gold', 'soft rock'",7dQC53NiYOY9gKg3Qsu2Bs,https://p.scdn.co/mp3-preview/2b445e08a12b12e57a624b6a7d7ec6658112b90d?cid=b8d3901151d34489a160e3cf0ab1fa94,243000.0,0.0,Lost in Love,0.512,0.262,0.0,-16.875,1.0,0.0276,0.313,5.51e-06,0.456,0.357,108.381,4.0,68.0,http://www.billboard.com/charts/hot-100/1980-08-09,1980Q3,28.0,1.0,31.0,28.0,9.0,6693.082,3.0,1
All Out Of LoveAir Supply,Air Supply,All Out Of Love,"'adult standards', 'mellow gold', 'soft rock'",7dQC53NiYOY9gKg3Qsu2Bs,https://p.scdn.co/mp3-preview/2b445e08a12b12e57a624b6a7d7ec6658112b90d?cid=b8d3901151d34489a160e3cf0ab1fa94,243000.0,0.0,Lost in Love,0.512,0.262,0.0,-16.875,1.0,0.0276,0.313,5.51e-06,0.456,0.357,108.381,4.0,68.0,http://www.billboard.com/charts/hot-100/1980-07-19,1980Q3,39.0,1.0,43.0,39.0,6.0,6693.082,4.0,1
All Out Of LoveAir Supply,Air Supply,All Out Of Love,"'adult standards', 'mellow gold', 'soft rock'",7dQC53NiYOY9gKg3Qsu2Bs,https://p.scdn.co/mp3-preview/2b445e08a12b12e57a624b6a7d7ec6658112b90d?cid=b8d3901151d34489a160e3cf0ab1fa94,243000.0,0.0,Lost in Love,0.512,0.262,0.0,-16.875,1.0,0.0276,0.313,5.51e-06,0.456,0.357,108.381,4.0,68.0,http://www.billboard.com/charts/hot-100/1980-08-16,1980Q3,21.0,1.0,28.0,21.0,10.0,6693.082,7.0,1
All Out Of LoveAir Supply,Air Supply,All Out Of Love,"'adult standards', 'mellow gold', 'soft rock'",7dQC53NiYOY9gKg3Qsu2Bs,https://p.scdn.co/mp3-preview/2b445e08a12b12e57a624b6a7d7ec6658112b90d?cid=b8d3901151d34489a160e3cf0ab1fa94,243000.0,0.0,Lost in Love,0.512,0.262,0.0,-16.875,1.0,0.0276,0.313,5.51e-06,0.456,0.357,108.381,4.0,68.0,http://www.billboard.com/charts/hot-100/1980-08-23,1980Q3,8.0,1.0,21.0,8.0,11.0,6693.082,13.0,1
All Out Of LoveAir Supply,Air Supply,All Out Of Love,"'adult standards', 'mellow gold', 'soft rock'",7dQC53NiYOY9gKg3Qsu2Bs,https://p.scdn.co/mp3-preview/2b445e08a12b12e57a624b6a7d7ec6658112b90d?cid=b8d3901151d34489a160e3cf0ab1fa94,243000.0,0.0,Lost in Love,0.512,0.262,0.0,-16.875,1.0,0.0276,0.313,5.51e-06,0.456,0.357,108.381,4.0,68.0,http://www.billboard.com/charts/hot-100/1980-07-12,1980Q3,43.0,1.0,49.0,43.0,5.0,6693.082,6.0,1
All Out Of LoveAir Supply,Air Supply,All Out Of Love,"'adult standards', 'mellow gold', 'soft rock'",7dQC53NiYOY9gKg3Qsu2Bs,https://p.scdn.co/mp3-preview/2b445e08a12b12e57a624b6a7d7ec6658112b90d?cid=b8d3901151d34489a160e3cf0ab1fa94,243000.0,0.0,Lost in Love,0.512,0.262,0.0,-16.875,1.0,0.0276,0.313,5.51e-06,0.456,0.357,108.381,4.0,68.0,http://www.billboard.com/charts/hot-100/1980-07-05,1980Q3,49.0,1.0,54.0,49.0,4.0,6693.082,5.0,1
All Out Of LoveAir Supply,Air Supply,All Out Of Love,"'adult standards', 'mellow gold', 'soft rock'",7dQC53NiYOY9gKg3Qsu2Bs,https://p.scdn.co/mp3-preview/2b445e08a12b12e57a624b6a7d7ec6658112b90d?cid=b8d3901151d34489a160e3cf0ab1fa94,243000.0,0.0,Lost in Love,0.512,0.262,0.0,-16.875,1.0,0.0276,0.313,5.51e-06,0.456,0.357,108.381,4.0,68.0,http://www.billboard.com/charts/hot-100/1980-07-26,1980Q3,37.0,1.0,39.0,37.0,7.0,6693.082,2.0,1
All Out Of LoveAir Supply,Air Supply,All Out Of Love,"'adult standards', 'mellow gold', 'soft rock'",7dQC53NiYOY9gKg3Qsu2Bs,https://p.scdn.co/mp3-preview/2b445e08a12b12e57a624b6a7d7ec6658112b90d?cid=b8d3901151d34489a160e3cf0ab1fa94,243000.0,0.0,Lost in Love,0.512,0.262,0.0,-16.875,1.0,0.0276,0.313,5.51e-06,0.456,0.357,108.381,4.0,68.0,http://www.billboard.com/charts/hot-100/1980-08-30,1980Q3,7.0,1.0,8.0,7.0,12.0,6693.082,1.0,1
All Out Of LoveAir Supply,Air Supply,All Out Of Love,"'adult standards', 'mellow gold', 'soft rock'",7dQC53NiYOY9gKg3Qsu2Bs,https://p.scdn.co/mp3-preview/2b445e08a12b12e57a624b6a7d7ec6658112b90d?cid=b8d3901151d34489a160e3cf0ab1fa94,243000.0,0.0,Lost in Love,0.512,0.262,0.0,-16.875,1.0,0.0276,0.313,5.51e-06,0.456,0.357,108.381,4.0,68.0,http://www.billboard.com/charts/hot-100/1980-09-06,1980Q3,4.0,1.0,7.0,4.0,13.0,6693.082,3.0,1
All Out Of LoveAir Supply,Air Supply,All Out Of Love,"'adult standards', 'mellow gold', 'soft rock'",7dQC53NiYOY9gKg3Qsu2Bs,https://p.scdn.co/mp3-preview/2b445e08a12b12e57a624b6a7d7ec6658112b90d?cid=b8d3901151d34489a160e3cf0ab1fa94,243000.0,0.0,Lost in Love,0.512,0.262,0.0,-16.875,1.0,0.0276,0.313,5.51e-06,0.456,0.357,108.381,4.0,68.0,http://www.billboard.com/charts/hot-100/1980-09-13,1980Q3,2.0,1.0,4.0,2.0,14.0,6693.082,2.0,1
All Out Of LoveAir Supply,Air Supply,All Out Of Love,"'adult standards', 'mellow gold', 'soft rock'",7dQC53NiYOY9gKg3Qsu2Bs,https://p.scdn.co/mp3-preview/2b445e08a12b12e57a624b6a7d7ec6658112b90d?cid=b8d3901151d34489a160e3cf0ab1fa94,243000.0,0.0,Lost in Love,0.512,0.262,0.0,-16.875,1.0,0.0276,0.313,5.51e-06,0.456,0.357,108.381,4.0,68.0,http://www.billboard.com/charts/hot-100/1980-09-20,1980Q3,2.0,1.0,2.0,2.0,15.0,6693.082,0.0,1
All Out Of LoveAir Supply,Air Supply,All Out Of Love,"'adult standards', 'mellow gold', 'soft rock'",7dQC53NiYOY9gKg3Qsu2Bs,https://p.scdn.co/mp3-preview/2b445e08a12b12e57a624b6a7d7ec6658112b90d?cid=b8d3901151d34489a160e3cf0ab1fa94,243000.0,0.0,Lost in Love,0.512,0.262,0.0,-16.875,1.0,0.0276,0.313,5.51e-06,0.456,0.357,108.381,4.0,68.0,http://www.billboard.com/charts/hot-100/1980-09-27,1980Q3,2.0,1.0,2.0,2.0,16.0,6693.082,0.0,1
And The Beat Goes OnThe Whispers,The Whispers,And The Beat Goes On,"'classic soul', 'disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'rock steady', 'soul', 'urban contemporary'",7oQ1wkBmYSBEC2x7U08dvn,https://p.scdn.co/mp3-preview/507cfc4781c14ce9c88e267380e4a014c893a36e?cid=b8d3901151d34489a160e3cf0ab1fa94,454253.0,0.0,The Whispers: Greatest Hits,0.793,0.643,11.0,-7.345,0.0,0.106,0.134,0.00246,0.0361,0.963,114.894,4.0,51.0,http://www.billboard.com/charts/hot-100/1980-04-05,1980Q2,23.0,1.0,28.0,23.0,9.0,6701.046,5.0,0
And The Beat Goes OnThe Whispers,The Whispers,And The Beat Goes On,"'classic soul', 'disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'rock steady', 'soul', 'urban contemporary'",7oQ1wkBmYSBEC2x7U08dvn,https://p.scdn.co/mp3-preview/507cfc4781c14ce9c88e267380e4a014c893a36e?cid=b8d3901151d34489a160e3cf0ab1fa94,454253.0,0.0,The Whispers: Greatest Hits,0.793,0.643,11.0,-7.345,0.0,0.106,0.134,0.00246,0.0361,0.963,114.894,4.0,51.0,http://www.billboard.com/charts/hot-100/1980-04-12,1980Q2,19.0,1.0,23.0,19.0,10.0,6701.046,4.0,0
