SongID,Artist,Title,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_explicit,spotify_track_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,spotify_track_popularity,url,WeekID,Week Position,Instance,Previous Week Position,Peak Position,Weeks on Chart,GDP,rank_gain/loss,recession
After PartyKoffee Brown,Koffee Brown,After Party,"'neo soul', 'new jack swing', 'r&b', 'urban contemporary'",5cvMzT7kEvcxcdtcJz1vQY,https://p.scdn.co/mp3-preview/faccd08b3ef2fc935ee2599e8752cf41003d6791?cid=b8d3901151d34489a160e3cf0ab1fa94,214560.0,1.0,Mars/Venus,0.802,0.552,5.0,-4.796,0.0,0.0503,0.0492,1.7e-06,0.0224,0.601,105.481,4.0,53.0,http://www.billboard.com/charts/hot-100/2001-04-07,2001Q2,51.0,1.0,44.0,44.0,13.0,13301.394,-7.0,0
After PartyKoffee Brown,Koffee Brown,After Party,"'neo soul', 'new jack swing', 'r&b', 'urban contemporary'",5cvMzT7kEvcxcdtcJz1vQY,https://p.scdn.co/mp3-preview/faccd08b3ef2fc935ee2599e8752cf41003d6791?cid=b8d3901151d34489a160e3cf0ab1fa94,214560.0,1.0,Mars/Venus,0.802,0.552,5.0,-4.796,0.0,0.0503,0.0492,1.7e-06,0.0224,0.601,105.481,4.0,53.0,http://www.billboard.com/charts/hot-100/2001-04-14,2001Q2,58.0,1.0,51.0,44.0,14.0,13301.394,-7.0,0
After PartyKoffee Brown,Koffee Brown,After Party,"'neo soul', 'new jack swing', 'r&b', 'urban contemporary'",5cvMzT7kEvcxcdtcJz1vQY,https://p.scdn.co/mp3-preview/faccd08b3ef2fc935ee2599e8752cf41003d6791?cid=b8d3901151d34489a160e3cf0ab1fa94,214560.0,1.0,Mars/Venus,0.802,0.552,5.0,-4.796,0.0,0.0503,0.0492,1.7e-06,0.0224,0.601,105.481,4.0,53.0,http://www.billboard.com/charts/hot-100/2001-04-21,2001Q2,67.0,1.0,58.0,44.0,15.0,13301.394,-9.0,0
After PartyKoffee Brown,Koffee Brown,After Party,"'neo soul', 'new jack swing', 'r&b', 'urban contemporary'",5cvMzT7kEvcxcdtcJz1vQY,https://p.scdn.co/mp3-preview/faccd08b3ef2fc935ee2599e8752cf41003d6791?cid=b8d3901151d34489a160e3cf0ab1fa94,214560.0,1.0,Mars/Venus,0.802,0.552,5.0,-4.796,0.0,0.0503,0.0492,1.7e-06,0.0224,0.601,105.481,4.0,53.0,http://www.billboard.com/charts/hot-100/2001-04-28,2001Q2,68.0,1.0,67.0,44.0,16.0,13301.394,-1.0,0
After PartyKoffee Brown,Koffee Brown,After Party,"'neo soul', 'new jack swing', 'r&b', 'urban contemporary'",5cvMzT7kEvcxcdtcJz1vQY,https://p.scdn.co/mp3-preview/faccd08b3ef2fc935ee2599e8752cf41003d6791?cid=b8d3901151d34489a160e3cf0ab1fa94,214560.0,1.0,Mars/Venus,0.802,0.552,5.0,-4.796,0.0,0.0503,0.0492,1.7e-06,0.0224,0.601,105.481,4.0,53.0,http://www.billboard.com/charts/hot-100/2001-05-26,2001Q2,94.0,1.0,88.0,44.0,20.0,13301.394,-6.0,0
After PartyKoffee Brown,Koffee Brown,After Party,"'neo soul', 'new jack swing', 'r&b', 'urban contemporary'",5cvMzT7kEvcxcdtcJz1vQY,https://p.scdn.co/mp3-preview/faccd08b3ef2fc935ee2599e8752cf41003d6791?cid=b8d3901151d34489a160e3cf0ab1fa94,214560.0,1.0,Mars/Venus,0.802,0.552,5.0,-4.796,0.0,0.0503,0.0492,1.7e-06,0.0224,0.601,105.481,4.0,53.0,http://www.billboard.com/charts/hot-100/2001-05-05,2001Q2,85.0,1.0,68.0,44.0,17.0,13301.394,-17.0,0
After PartyKoffee Brown,Koffee Brown,After Party,"'neo soul', 'new jack swing', 'r&b', 'urban contemporary'",5cvMzT7kEvcxcdtcJz1vQY,https://p.scdn.co/mp3-preview/faccd08b3ef2fc935ee2599e8752cf41003d6791?cid=b8d3901151d34489a160e3cf0ab1fa94,214560.0,1.0,Mars/Venus,0.802,0.552,5.0,-4.796,0.0,0.0503,0.0492,1.7e-06,0.0224,0.601,105.481,4.0,53.0,http://www.billboard.com/charts/hot-100/2001-05-12,2001Q2,90.0,1.0,85.0,44.0,18.0,13301.394,-5.0,0
After PartyKoffee Brown,Koffee Brown,After Party,"'neo soul', 'new jack swing', 'r&b', 'urban contemporary'",5cvMzT7kEvcxcdtcJz1vQY,https://p.scdn.co/mp3-preview/faccd08b3ef2fc935ee2599e8752cf41003d6791?cid=b8d3901151d34489a160e3cf0ab1fa94,214560.0,1.0,Mars/Venus,0.802,0.552,5.0,-4.796,0.0,0.0503,0.0492,1.7e-06,0.0224,0.601,105.481,4.0,53.0,http://www.billboard.com/charts/hot-100/2001-05-19,2001Q2,88.0,1.0,90.0,44.0,19.0,13301.394,2.0,0
Ain't Nothing 'Bout YouBrooks & Dunn,Brooks & Dunn,Ain't Nothing 'Bout You,"'contemporary country', 'country', 'country road', 'country rock'",2BPiamp7M8ARGtxjNyTZWf,https://p.scdn.co/mp3-preview/3575c5b9ad2a5a39e23ae3d1427fa871ba8cb62a?cid=b8d3901151d34489a160e3cf0ab1fa94,241093.0,0.0,Reboot,0.676,0.753,8.0,-6.239,0.0,0.0252,0.0957,0.0,0.362,0.772,96.993,4.0,58.0,http://www.billboard.com/charts/hot-100/2001-04-28,2001Q2,32.0,1.0,34.0,32.0,8.0,13301.394,2.0,0
Ain't Nothing 'Bout YouBrooks & Dunn,Brooks & Dunn,Ain't Nothing 'Bout You,"'contemporary country', 'country', 'country road', 'country rock'",2BPiamp7M8ARGtxjNyTZWf,https://p.scdn.co/mp3-preview/3575c5b9ad2a5a39e23ae3d1427fa871ba8cb62a?cid=b8d3901151d34489a160e3cf0ab1fa94,241093.0,0.0,Reboot,0.676,0.753,8.0,-6.239,0.0,0.0252,0.0957,0.0,0.362,0.772,96.993,4.0,58.0,http://www.billboard.com/charts/hot-100/2001-05-05,2001Q2,31.0,1.0,32.0,31.0,9.0,13301.394,1.0,0
