date,track_artist,track_lp,track_new,track_pp,track_rank,track_title,track_weeks,GDP,rank_gain/loss,recession
1970Q1,B.J. Thomas,3.0,0,1.0,1,Raindrops Keep Fallin' On My Head,10.0,4939.759,2.0,0
1970Q1,"Peter, Paul & Mary",2.0,0,1.0,2,Leaving On A Jet Plane,11.0,4939.759,0.0,0
1970Q1,Diana Ross & The Supremes,1.0,0,1.0,3,Someday We'll Be Together,9.0,4939.759,-2.0,0
1970Q1,Creedence Clearwater Revival,4.0,0,3.0,4,Down On The Corner/Fortunate Son,11.0,4939.759,0.0,0
1970Q1,Steam,5.0,0,1.0,5,Na Na Hey Hey Kiss Him Goodbye,12.0,4939.759,0.0,0
1970Q1,Led Zeppelin,9.0,0,6.0,6,Whole Lotta Love,7.0,4939.759,3.0,0
1970Q1,Jackson 5,8.0,0,7.0,7,I Want You Back,8.0,4939.759,1.0,0
1970Q1,The Shocking Blue,19.0,0,8.0,8,Venus,4.0,4939.759,11.0,0
1970Q1,Neil Diamond,6.0,0,6.0,9,Holly Holy,10.0,4939.759,-3.0,0
1970Q1,Bobby Sherman,14.0,0,10.0,10,La La La (If I Had You),7.0,4939.759,4.0,0
1970Q1,Ferrante & Teicher,11.0,0,11.0,11,Midnight Cowboy,10.0,4939.759,0.0,0
1970Q1,The Beatles,7.0,0,1.0,12,Come Together/Something,12.0,4939.759,-5.0,0
1970Q1,Tommy Roe,20.0,0,13.0,13,Jam Up Jelly Tight,8.0,4939.759,7.0,0
1970Q1,Three Dog Night,12.0,0,10.0,14,Eli's Coming,11.0,4939.759,-2.0,0
1970Q1,Elvis Presley,23.0,0,15.0,15,Don't Cry Daddy/Rubberneckin',6.0,4939.759,8.0,0
1970Q1,R.B. Greaves,10.0,0,2.0,16,Take A Letter Maria,12.0,4939.759,-6.0,0
1970Q1,The Archies,22.0,0,17.0,17,Jingle Jangle,6.0,4939.759,5.0,0
1970Q1,Vanity Fare,30.0,0,18.0,18,Early In The Morning,7.0,4939.759,12.0,0
1970Q1,Mel And Tim,18.0,0,10.0,19,Backfield In Motion,12.0,4939.759,-1.0,0
1970Q1,"Blood, Sweat & Tears",15.0,0,2.0,20,And When I Die,12.0,4939.759,-5.0,0
1970Q1,Jr. Walker & The All Stars,16.0,0,16.0,21,These Eyes,11.0,4939.759,-5.0,0
1970Q1,CROW,28.0,0,22.0,22,Evil Woman Don't Play Your Games With Me,11.0,4939.759,6.0,0
1970Q1,Stevie Wonder,13.0,0,7.0,23,"Yester-Me, Yester-You, Yesterday",12.0,4939.759,-10.0,0
1970Q1,Gladys Knight And The Pips,17.0,0,17.0,24,Friendship Train,11.0,4939.759,-7.0,0
1970Q1,The Band,26.0,0,25.0,25,Up On Cripple Creek,10.0,4939.759,1.0,0
1970Q1,The Flying Machine,24.0,0,5.0,26,Smile A Little Smile For Me,14.0,4939.759,-2.0,0
1970Q1,Dusty Springfield,27.0,0,24.0,27,A Brand New Me,9.0,4939.759,0.0,0
1970Q1,Tommy James And The Shondells,34.0,0,28.0,28,She,4.0,4939.759,6.0,0
1970Q1,Tom Jones,50.0,0,29.0,29,Without Love (There Is Nothing),2.0,4939.759,21.0,0
1970Q1,The Originals,25.0,0,14.0,30,"Baby, I'm For Real",15.0,4939.759,-5.0,0
1970Q1,James Brown,36.0,0,31.0,31,Ain't It Funky Now (Part 1),7.0,4939.759,5.0,0
1970Q1,The 5th Dimension,29.0,0,1.0,32,Wedding Bell Blues,15.0,4939.759,-3.0,0
1970Q1,Plastic Ono Band,33.0,0,33.0,33,Cold Turkey,8.0,4939.759,0.0,0
1970Q1,Billy Joe Royal,21.0,0,15.0,34,Cherry Hill Park,14.0,4939.759,-13.0,0
1970Q1,Engelbert Humperdinck,41.0,0,35.0,35,Winter World Of Love,5.0,4939.759,6.0,0
1970Q1,The Grass Roots,31.0,0,24.0,36,Heaven Knows,9.0,4939.759,-5.0,0
1970Q1,Jimmy Cliff,39.0,0,37.0,37,"Wonderful World, Beautiful People",5.0,4939.759,2.0,0
1970Q1,Rick Nelson,56.0,0,38.0,38,She Belongs To Me,12.0,4939.759,18.0,0
1970Q1,Smokey Robinson & The Miracles,40.0,0,39.0,39,Point It Out,4.0,4939.759,1.0,0
1970Q1,Dionne Warwick,51.0,0,40.0,40,I'll Never Fall In Love Again,2.0,4939.759,11.0,0
1970Q1,Merle Haggard And The Strangers,42.0,0,41.0,41,Okie From Muskogee,10.0,4939.759,1.0,0
1970Q1,Johnny Nash,43.0,0,42.0,42,Cupid,9.0,4939.759,1.0,0
1970Q1,Mark Lindsay,47.0,0,43.0,43,Arizona,5.0,4939.759,4.0,0
1970Q1,Bobbie Gentry,53.0,0,44.0,44,Fancy,7.0,4939.759,9.0,0
1970Q1,Jay & The Americans,54.0,0,45.0,45,Walkin' In The Rain,7.0,4939.759,9.0,0
1970Q1,Joe Cocker,58.0,0,46.0,46,She Came In Through The Bathroom Window,5.0,4939.759,12.0,0
1970Q1,Jerry Butler,44.0,0,44.0,47,Don't Let Love Hang You Up,8.0,4939.759,-3.0,0
1970Q1,Four Tops,45.0,0,45.0,48,Don't Let Him Take Your Love From Me,5.0,4939.759,-3.0,0
1970Q1,Oliver,35.0,0,35.0,49,Sunday Mornin',7.0,4939.759,-14.0,0
1970Q1,B.J. Thomas,1.0,0,1.0,1,Raindrops Keep Fallin' On My Head,11.0,4939.759,0.0,0
