date,track_artist,track_lp,track_new,track_pp,track_rank,track_title,track_weeks,GDP,rank_gain/loss,recession
1983Q1,Daryl Hall John Oates,1.0,0,1.0,1,Maneater,13.0,6896.561,0.0,1
1983Q1,Michael Jackson And Paul McCartney,3.0,0,2.0,2,The Girl Is Mine,10.0,6896.561,1.0,1
1983Q1,Don Henley,4.0,0,3.0,3,Dirty Laundry,11.0,6896.561,1.0,1
1983Q1,Men At Work,8.0,0,4.0,4,Down Under,10.0,6896.561,4.0,1
1983Q1,Marvin Gaye,7.0,0,5.0,5,Sexual Healing,11.0,6896.561,2.0,1
1983Q1,Toni Basil,2.0,0,1.0,6,Mickey,19.0,6896.561,-4.0,1
1983Q1,Laura Branigan,5.0,0,2.0,7,Gloria,27.0,6896.561,-2.0,1
1983Q1,Joe Jackson,6.0,0,6.0,8,Steppin' Out,21.0,6896.561,-2.0,1
1983Q1,Stray Cats,9.0,0,9.0,9,Rock This Town,17.0,6896.561,0.0,1
1983Q1,Lionel Richie,10.0,0,1.0,10,Truly,14.0,6896.561,0.0,1
1983Q1,Dionne Warwick,12.0,0,11.0,11,Heartbreaker,14.0,6896.561,1.0,1
1983Q1,Toto,14.0,0,12.0,12,Africa,11.0,6896.561,2.0,1
1983Q1,Patti Austin A Duet With James Ingram,17.0,0,13.0,13,"Baby, Come To Me",17.0,6896.561,4.0,1
1983Q1,The Clash,15.0,0,14.0,14,Rock The Casbah,15.0,6896.561,1.0,1
1983Q1,Eddie Rabbitt With Crystal Gayle,16.0,0,15.0,15,You And I,14.0,6896.561,1.0,1
1983Q1,Little River Band,18.0,0,16.0,16,The Other Guy,8.0,6896.561,2.0,1
1983Q1,Phil Collins,20.0,0,17.0,17,You Can't Hurry Love,10.0,6896.561,3.0,1
1983Q1,ABC,19.0,0,18.0,18,The Look Of Love (Part One),18.0,6896.561,1.0,1
1983Q1,Supertramp Featuring Roger Hodgson,11.0,0,11.0,19,It's Raining Again,11.0,6896.561,-8.0,1
1983Q1,Kenny Loggins,22.0,0,20.0,20,Heart To Heart,7.0,6896.561,2.0,1
1983Q1,Bob Seger & The Silver Bullet Band,30.0,0,21.0,21,Shame On The Moon,4.0,6896.561,9.0,1
1983Q1,Adam Ant,25.0,0,22.0,22,Goody Two Shoes,9.0,6896.561,3.0,1
1983Q1,John Cougar,24.0,0,23.0,23,Hand To Hold On To,10.0,6896.561,1.0,1
1983Q1,The J. Geils Band,26.0,0,24.0,24,I Do,8.0,6896.561,2.0,1
1983Q1,Fleetwood Mac,27.0,0,25.0,25,Love In Store,7.0,6896.561,2.0,1
1983Q1,Tom Petty And The Heartbreakers,28.0,0,26.0,26,You Got Lucky,9.0,6896.561,2.0,1
1983Q1,Pat Benatar,13.0,0,13.0,27,Shadows Of The Night,13.0,6896.561,-14.0,1
1983Q1,Joe Cocker And Jennifer Warnes,21.0,0,1.0,28,Up Where We Belong,21.0,6896.561,-7.0,1
1983Q1,Billy Joel,37.0,0,29.0,29,Allentown,7.0,6896.561,8.0,1
1983Q1,Kool & The Gang,31.0,0,30.0,30,"Let's Go Dancin' (ooh La, La, La)",11.0,6896.561,1.0,1
1983Q1,Stray Cats,43.0,0,31.0,31,Stray Cat Strut,3.0,6896.561,12.0,1
1983Q1,Juice Newton,36.0,0,32.0,32,Heart Of The Night,7.0,6896.561,4.0,1
1983Q1,Tavares,33.0,0,33.0,33,A Penny For Your Thoughts,17.0,6896.561,0.0,1
1983Q1,Moving Pictures,34.0,0,34.0,34,What About Me,17.0,6896.561,0.0,1
1983Q1,Peter Gabriel,35.0,0,35.0,35,Shock The Monkey,12.0,6896.561,0.0,1
1983Q1,Kim Carnes,38.0,0,36.0,36,Does It Make You Remember,10.0,6896.561,2.0,1
1983Q1,Sammy Hagar,39.0,0,37.0,37,Your Love Is Driving Me Crazy,5.0,6896.561,2.0,1
1983Q1,Air Supply,40.0,0,38.0,38,Two Less Lonely People In The World,9.0,6896.561,2.0,1
1983Q1,Dan Fogelberg,23.0,0,23.0,39,Missing You,14.0,6896.561,-16.0,1
1983Q1,A Flock Of Seagulls,42.0,0,40.0,40,Space Age Love Song,9.0,6896.561,2.0,1
1983Q1,Diana Ross,41.0,0,10.0,41,Muscles,15.0,6896.561,0.0,1
1983Q1,Barry Manilow,45.0,0,42.0,42,Memory,8.0,6896.561,3.0,1
1983Q1,Jeffrey Osborne,29.0,0,29.0,43,On The Wings Of Love,16.0,6896.561,-14.0,1
1983Q1,Michael McDonald,44.0,0,44.0,44,I Gotta Try,9.0,6896.561,0.0,1
1983Q1,Ray Parker Jr.,47.0,0,45.0,45,Bad Boy,6.0,6896.561,2.0,1
1983Q1,Sonny Charles,50.0,0,46.0,46,Put It In A Magazine,9.0,6896.561,4.0,1
1983Q1,Glenn Frey,49.0,0,47.0,47,All Those Lies,5.0,6896.561,2.0,1
1983Q1,America,48.0,0,48.0,48,Right Before Your Eyes,7.0,6896.561,0.0,1
1983Q1,Culture Club,51.0,0,49.0,49,Do You Really Want To Hurt Me,6.0,6896.561,2.0,1
1983Q1,Men At Work,4.0,0,1.0,1,Down Under,11.0,6896.561,3.0,1
