date,track_artist,track_lp,track_new,track_pp,track_rank,track_title,track_weeks,GDP,rank_gain/loss,recession
1971Q1,Perry Como,12.0,0,12.0,12,It's Impossible,10.0,5072.996,0.0,0
1971Q1,Chairman Of The Board,13.0,0,13.0,13,Pay To The Piper,10.0,5072.996,0.0,0
1971Q1,The Supremes & Four Tops,14.0,0,14.0,14,River Deep - Mountain High,8.0,5072.996,0.0,0
1971Q1,Lynn Anderson,18.0,0,15.0,15,Rose Garden,8.0,5072.996,3.0,0
1971Q1,Ray Price,16.0,0,11.0,16,For The Good Times,21.0,5072.996,0.0,0
1971Q1,Chicago,7.0,0,7.0,17,Does Anybody Really Know What Time It Is?,11.0,5072.996,-10.0,0
1971Q1,Stephen Stills,24.0,0,18.0,18,Love The One You're With,6.0,5072.996,6.0,0
1971Q1,Gladys Knight And The Pips,20.0,0,19.0,19,If I Were Your Woman,8.0,5072.996,1.0,0
1971Q1,Led Zeppelin,23.0,0,20.0,20,Immigrant Song,9.0,5072.996,3.0,0
1971Q1,Van Morrison,15.0,0,9.0,21,Domino,10.0,5072.996,-6.0,0
1971Q1,Runt,25.0,0,22.0,22,We Gotta Get You A Woman,10.0,5072.996,3.0,0
1971Q1,Three Dog Night,19.0,0,19.0,23,One Man Band,9.0,5072.996,-4.0,0
1971Q1,Rare Earth,32.0,0,24.0,24,Born To Wander,6.0,5072.996,8.0,0
1971Q1,Elvis Presley,29.0,0,25.0,25,I Really Don't Want To Know/There Goes My Everything,4.0,5072.996,4.0,0
1971Q1,Diana Ross,31.0,0,26.0,26,Remember Me,4.0,5072.996,5.0,0
1971Q1,Edwin Starr,33.0,0,27.0,27,Stop The War Now,5.0,5072.996,6.0,0
1971Q1,Redeye,28.0,0,28.0,28,Games,11.0,5072.996,0.0,0
1971Q1,Curtis Mayfield,30.0,0,29.0,29,(Don't Worry) If There's A Hell Below We're All Going To Go,9.0,5072.996,1.0,0
1971Q1,Badfinger,21.0,0,8.0,30,No Matter What,12.0,5072.996,-9.0,0
1971Q1,Dave Edmunds,43.0,0,31.0,31,I Hear You Knocking,4.0,5072.996,12.0,0
1971Q1,Neil Diamond,26.0,0,20.0,32,He Ain't Heavy...He's My Brother,11.0,5072.996,-6.0,0
1971Q1,Nitty Gritty Dirt Band,38.0,0,33.0,33,Mr. Bojangles,9.0,5072.996,5.0,0
1971Q1,Judy Collins,37.0,0,34.0,34,Amazing Grace,6.0,5072.996,3.0,0
1971Q1,Jerry Reed,36.0,0,35.0,35,Amos Moses,12.0,5072.996,1.0,0
1971Q1,Bobby Goldsboro,39.0,0,36.0,36,Watching Scotty Grow,4.0,5072.996,3.0,0
1971Q1,Brian Hyland,22.0,0,3.0,37,Gypsy Woman,20.0,5072.996,-15.0,0
1971Q1,James Brown,41.0,0,38.0,38,"Get Up, Get Into It, Get Involved (Pt. 1)",3.0,5072.996,3.0,0
1971Q1,Andy Kim,27.0,0,17.0,39,Be My Baby,11.0,5072.996,-12.0,0
1971Q1,B.J. Thomas,40.0,0,40.0,40,Most Of All,8.0,5072.996,0.0,0
1971Q1,Rufus Thomas,49.0,0,41.0,41,(Do The) Push And Pull Part I,5.0,5072.996,8.0,0
1971Q1,Gordon Lightfoot,50.0,0,42.0,42,If You Could Read My Mind,4.0,5072.996,8.0,0
1971Q1,Dionne Warwick,44.0,0,43.0,43,The Green Grass Starts To Grow,7.0,5072.996,1.0,0
1971Q1,The Osmonds,64.0,0,44.0,44,One Bad Apple,3.0,5072.996,20.0,0
1971Q1,Little Sister,53.0,0,45.0,45,Somebody's Watching You,6.0,5072.996,8.0,0
1971Q1,Jackie Moore,48.0,0,46.0,46,"Precious, Precious",7.0,5072.996,2.0,0
1971Q1,Grand Funk Railroad,59.0,0,47.0,47,Mean Mistreater,6.0,5072.996,12.0,0
1971Q1,Joe Simon,62.0,0,48.0,48,Your Time To Cry,5.0,5072.996,14.0,0
1971Q1,Bread,57.0,0,49.0,49,Let Your Love Go,3.0,5072.996,8.0,0
1971Q1,Dawn,2.0,0,1.0,1,Knock Three Times,10.0,5072.996,1.0,0
1971Q1,George Harrison,1.0,0,1.0,2,My Sweet Lord/Isn't It A Pity,9.0,5072.996,-1.0,0
1971Q1,The 5th Dimension,3.0,0,2.0,3,One Less Bell To Answer,14.0,5072.996,0.0,0
1971Q1,Bee Gees,6.0,0,4.0,4,Lonely Days,8.0,5072.996,2.0,0
